Unnamed: 0,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_usable_diff
12161,"Arapiles, Madrid",170.0,160.0,4,3.0,5,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,2417,850000,5000,apartment,0,1,1955.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,1,0,10.0
12162,"Gaztambide, Madrid",47.0,35.0,2,1.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,997,226000,4809,apartment,1,0,1940.0,1,1,1,1,0,0,1,1,1,1,1,1,1,G,0,1,,1,1,1,1,12.0
12163,"Trafalgar, Madrid",200.0,183.71764540205606,4,2.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2516,980000,4900,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
12164,"Arapiles, Madrid",260.0,243.71764540205606,4,3.0,1,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1802,1215000,4673,apartment,0,1,2020.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
12165,"Vallehermoso, Madrid",77.0,60.71764540205605,3,1.0,5,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,1346,360000,4675,apartment,1,0,1977.0,1,0,1,1,1,0,1,1,1,1,1,1,1,D,0,1,,0,1,0,1,
12166,"Trafalgar, Madrid",122.0,105.71764540205605,3,2.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2170,720000,5902,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,C,0,1,,1,1,1,1,
12167,"Arapiles, Madrid",109.0,92.71764540205605,5,1.0,1,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1873,590000,5413,apartment,0,0,1900.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,
12168,"Trafalgar, Madrid",57.0,40.71764540205605,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1428,395000,6930,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,1,1,1,1,
12169,"Nuevos Ministerios-Ríos Rosas, Madrid",52.0,35.71764540205605,1,1.0,5,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1197,299000,5750,apartment,0,0,1977.0,1,0,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12170,"Chamberí, Madrid",65.0,61.0,2,2.0,2,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,1462,410000,6308,apartment,0,0,1928.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,4.0
12171,"Gaztambide, Madrid",95.0,78.71764540205605,2,2.0,4,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2341,804234,8466,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12172,"Gaztambide, Madrid",95.0,78.71764540205605,2,2.0,2,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2205,736060,7748,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12173,"Gaztambide, Madrid",101.0,84.71764540205605,2,2.0,3,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2362,815811,8077,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12174,"Gaztambide, Madrid",95.0,78.71764540205605,2,2.0,4,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2340,803529,8458,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12175,"Gaztambide, Madrid",111.0,94.71764540205605,3,2.0,3,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2475,895258,8065,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12176,"Gaztambide, Madrid",111.0,94.71764540205605,3,2.0,2,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2462,883547,7960,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12177,"Gaztambide, Madrid",107.0,90.71764540205605,2,2.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2312,788717,7371,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12178,"Gaztambide, Madrid",129.0,112.71764540205605,3,2.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2509,939593,7284,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12179,"Gaztambide, Madrid",128.0,111.71764540205605,3,2.0,0,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2517,968650,7568,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12180,"Trafalgar, Madrid",23.0,23.0,0,1.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,833,175000,7609,apartment,0,0,1930.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12181,"Trafalgar, Madrid",107.0,90.71764540205605,2,2.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2234,750000,7009,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12182,"Trafalgar, Madrid",65.0,48.71764540205605,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1576,460000,7077,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12183,"Trafalgar, Madrid",75.0,43.830769230769235,2,1.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2352,810000,10800,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12184,"Trafalgar, Madrid",100.0,68.83076923076923,2,2.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2514,990000,9900,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12185,"Trafalgar, Madrid",107.0,90.71764540205605,2,2.0,5,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2295,780000,7290,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12186,"Trafalgar, Madrid",65.0,48.71764540205605,1,1.0,5,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1667,500000,7692,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12187,"Trafalgar, Madrid",57.0,40.71764540205605,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1439,400000,7018,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12188,"Trafalgar, Madrid",57.0,40.71764540205605,1,1.0,5,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1530,440000,7719,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12189,"Trafalgar, Madrid",23.0,6.71764540205605,1,1.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,780,160000,6957,apartment,0,0,1977.0,1,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12190,"Trafalgar, Madrid",125.0,108.71764540205605,3,2.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2330,798000,6384,apartment,1,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,1,
12191,"Trafalgar, Madrid",125.0,117.0,3,2.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2330,798000,6384,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,1,8.0
12192,"Gaztambide, Madrid",44.0,27.71764540205605,2,1.0,4,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,1052,245000,5568,apartment,0,0,1977.0,0,1,1,1,1,0,1,1,1,1,1,1,1,B,0,1,,1,1,1,1,
12193,"Nuevos Ministerios-Ríos Rosas, Madrid",85.0,78.0,3,1.0,1,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1505,429000,5047,apartment,0,1,1950.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,7.0
12194,"Trafalgar, Madrid",63.0,57.0,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1187,295000,4683,apartment,0,0,1928.0,0,1,1,1,1,0,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,1,6.0
12195,"Almagro, Madrid",80.0,63.71764540205605,2,1.0,1,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,1621,480000,6000,apartment,0,0,1939.0,0,1,1,1,0,1,1,1,1,1,1,1,1,C,0,1,,0,1,1,1,
12196,"Trafalgar, Madrid",40.0,37.0,2,1.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1038,240000,6000,apartment,1,0,1950.0,0,1,1,1,1,0,1,1,1,1,1,1,1,inmueble exento,0,1,,0,0,1,0,3.0
12197,"Gaztambide, Madrid",33.0,33.0,0,1.0,2,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,881,189000,5727,apartment,0,0,1977.0,1,0,1,1,1,0,1,1,1,1,1,1,1,D,0,1,,0,1,0,0,
12198,"Vallehermoso, Madrid",360.0,343.71764540205606,6,3.0,5,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,-221,1395000,3875,apartment,1,0,1955.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,1,1,1,
12199,"Almagro, Madrid",208.0,179.89112903225805,4,2.0,9,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,1059,1300000,6250,duplex,1,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
12200,"Gaztambide, Madrid",91.0,74.71764540205605,2,2.0,2,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,1955,625000,6868,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,0,1,0,0,
12201,"Almagro, Madrid",310.0,278.83076923076925,5,4.0,6,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-65933,2300000,7419,penthouse,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,0,0,1,0,
12202,"Trafalgar, Madrid",280.0,248.83076923076922,4,2.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,-14150,1800000,6429,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12203,"Trafalgar, Madrid",100.0,68.83076923076923,2,2.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2514,990000,9900,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12204,"Trafalgar, Madrid",75.0,43.830769230769235,2,2.0,6,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2352,810000,10800,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12205,"Trafalgar, Madrid",107.0,90.71764540205605,2,2.0,5,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2295,780000,7290,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12206,"Trafalgar, Madrid",57.0,40.71764540205605,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1439,400000,7018,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12207,"Trafalgar, Madrid",122.0,105.71764540205605,3,2.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2480,900000,7377,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12208,"Trafalgar, Madrid",65.0,48.71764540205605,1,1.0,4,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1644,490000,7538,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12209,"Trafalgar, Madrid",107.0,90.71764540205605,2,2.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2255,760000,7103,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12210,"Trafalgar, Madrid",65.0,48.71764540205605,1,1.0,1,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1576,460000,7077,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12211,"Trafalgar, Madrid",58.0,41.71764540205605,1,1.0,0,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1453,406000,7000,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12212,"Nuevos Ministerios-Ríos Rosas, Madrid",86.0,69.71764540205605,3,1.0,1,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1662,498000,5791,apartment,1,0,1929.0,0,1,1,1,0,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12213,"Chamberí, Madrid",201.0,184.71764540205606,3,2.0,1,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,585,1340000,6667,apartment,1,0,1970.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,0,0,0,
12214,"Almagro, Madrid",127.0,110.71764540205605,2,2.0,4,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,2481,901250,7096,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12215,"Almagro, Madrid",134.0,117.71764540205605,2,2.0,4,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,2509,938536,7004,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12216,"Almagro, Madrid",141.0,124.71764540205605,2,2.0,4,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,2512,994568,7054,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12217,"Arapiles, Madrid",70.0,53.71764540205605,2,1.0,5,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1393,380000,5429,apartment,0,0,1930.0,1,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,0,0,0,1,
12218,"Chamberí, Madrid",199.0,179.0,4,3.0,4,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2516,980000,4925,apartment,1,0,1964.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,1,20.0
12219,"Chamberí, Madrid",288.0,271.71764540205606,5,5.0,4,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-27934,1990000,6910,apartment,1,0,1948.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,1,1,1,
12220,"Gaztambide, Madrid",192.0,175.71764540205606,4,2.0,2,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2234,750000,3906,apartment,1,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12221,"Nuevos Ministerios-Ríos Rosas, Madrid",42.0,25.71764540205605,2,1.0,6,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1323,350000,8333,apartment,0,0,1977.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12222,"Arapiles, Madrid",131.0,109.0,3,2.0,1,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1873,590000,4504,apartment,0,1,2020.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,22.0
12223,"Trafalgar, Madrid",35.0,18.71764540205605,1,1.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,884,190000,5429,apartment,0,0,1977.0,1,1,1,1,0,0,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,
12224,"Gaztambide, Madrid",113.0,81.83076923076923,3,2.0,6,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2078,1168362,10339,penthouse,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12225,"Gaztambide, Madrid",105.0,88.71764540205605,3,2.0,5,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2510,998000,9505,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12226,"Gaztambide, Madrid",95.0,78.71764540205605,2,2.0,3,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2274,769419,8099,apartment,0,1,2020.0,1,1,1,1,1,1,1,1,1,1,1,1,1,B,1,1,0.0,1,1,1,1,
12227,"Trafalgar, Madrid",95.0,83.0,2,2.0,3,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1908,605000,6368,apartment,0,0,1930.0,0,1,1,1,1,1,1,1,1,1,1,1,1,C,0,1,,0,0,1,0,12.0
12228,"Arapiles, Madrid",129.0,112.71764540205605,4,1.0,3,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,2192,730000,5659,apartment,1,0,1940.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
12229,"Almagro, Madrid",364.0,260.0,8,3.0,0,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,94,1375000,3777,apartment,1,0,1946.0,0,1,1,1,1,1,1,1,1,1,1,1,1,G,0,1,,0,1,0,0,104.0
12230,"Nuevos Ministerios-Ríos Rosas, Madrid",177.0,154.0,4,3.0,3,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,2470,890000,5028,apartment,1,0,1976.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,0,50000.0,0,0,0,1,23.0
12231,"Arapiles, Madrid",190.0,161.89112903225805,4,3.0,6,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,2417,850000,4474,duplex,0,0,1989.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,0,1,0,
12232,"Arapiles, Madrid",195.0,178.71764540205606,4,2.0,1,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,2255,760000,3897,apartment,1,0,1950.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,1,
12233,"Trafalgar, Madrid",153.0,136.71764540205606,4,3.0,4,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,2324,795000,5196,apartment,1,0,1935.0,1,0,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,0,0,1,1,
12234,"Gaztambide, Madrid",121.0,104.71764540205605,3,2.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,1955,625000,5165,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,0,0,1,1,
12235,"Nuevos Ministerios-Ríos Rosas, Madrid",147.0,130.71764540205606,5,2.0,3,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1955,625000,4252,apartment,1,0,1949.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
12236,"Arapiles, Madrid",54.0,51.0,3,2.0,0,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1255,322000,5963,apartment,0,0,1940.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,0,0,1,0,3.0
12237,"Gaztambide, Madrid",121.0,108.0,3,2.0,3,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2115,695000,5744,apartment,0,0,1980.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,13.0
12238,"Trafalgar, Madrid",131.0,117.0,3,2.0,2,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1893,598500,4569,apartment,0,1,1950.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,1,0,0,1,14.0
12239,"Vallehermoso, Madrid",194.0,162.83076923076922,4,2.0,8,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,1900,1200000,6186,penthouse,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
12240,"Almagro, Madrid",217.0,200.71764540205606,3,4.0,2,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-8846,1695000,7811,apartment,0,0,1973.0,1,0,1,1,1,1,1,1,1,1,1,1,1,C,1,0,50000.0,0,0,0,1,
12241,"Gaztambide, Madrid",171.0,154.71764540205606,4,3.0,4,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2331,799000,4673,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,0,1,
12242,"Gaztambide, Madrid",183.0,166.71764540205606,4,3.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2190,729000,3984,apartment,0,0,1974.0,1,0,1,1,1,1,1,1,1,1,1,1,1,D,1,1,0.0,1,1,1,1,
12243,"Almagro, Madrid",220.0,210.0,3,4.0,2,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-5161,1599000,7268,apartment,0,1,2020.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,10.0
12244,"Almagro, Madrid",256.0,239.71764540205606,3,3.0,7,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-76092,2360000,9219,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,0,0,1,0,
12245,"Chamberí, Madrid",140.0,105.0,3,2.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2012,650000,4643,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,0,35.0
12246,"Chamberí, Madrid",185.0,180.0,4,3.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2190,729000,3941,apartment,0,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,D,1,1,0.0,0,0,1,0,5.0
12247,"Trafalgar, Madrid",89.0,72.71764540205605,2,2.0,0,Neighborhood 35: Trafalgar (5640.18 €/m2) - District 6: Chamberí,1382,375000,4213,apartment,0,0,1920.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,0,0,0,1,
12248,"Nuevos Ministerios-Ríos Rosas, Madrid",114.0,97.71764540205605,3,2.0,7,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,2324,795000,6974,apartment,0,0,1963.0,1,0,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,0,
12249,"Vallehermoso, Madrid",225.0,208.71764540205606,5,3.0,2,Neighborhood 36: Vallehermoso (4548.3 €/m2) - District 6: Chamberí,2234,750000,3333,apartment,1,0,1964.0,1,0,1,1,1,0,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,0,
12250,"Chamberí, Madrid",75.0,70.0,3,1.0,4,Neighborhood 33: Arapiles (4869.57 €/m2) - District 6: Chamberí,1299,340000,4533,apartment,0,0,1977.0,1,0,1,1,1,0,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,5.0
12251,"Chamberí, Madrid",225.0,190.0,4,3.0,1,Neighborhood 34: Gaztambide (5000.0 €/m2) - District 6: Chamberí,2514,950000,4222,apartment,1,0,1966.0,1,0,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,0,0,0,35.0
12252,"Chamberí, Madrid",335.0,303.83076923076925,3,3.0,6,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-189760,2805000,8373,penthouse,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
12253,"Chamberí, Madrid",75.0,58.71764540205605,2,2.0,0,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,1530,440000,5867,apartment,0,0,2019.0,0,1,1,1,1,0,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
12254,"Chamberí, Madrid",222.0,190.83076923076922,3,3.0,6,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-33621,2050000,9234,penthouse,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,0,1,1,1,
12255,"Chamberí, Madrid",270.0,253.71764540205606,5,3.0,1,Neighborhood 37: Nuevos Ministerios-Ríos Rosas (5000.0 €/m2) - District 6: Chamberí,2470,890000,3296,apartment,1,0,1977.0,1,0,1,1,1,1,1,1,1,1,1,1,1,G,1,1,0.0,1,1,1,1,
12256,"Chamberí, Madrid",335.0,306.89112903225805,3,4.0,5,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-154511,2695000,8045,duplex,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,1,1,1,1,
12257,"Almagro, Madrid",730.0,523.0,8,7.0,5,Neighborhood 32: Almagro (6564.27 €/m2) - District 6: Chamberí,-5065416,5650000,7740,apartment,0,0,1966.0,1,0,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,1,1,1,1,207.0
